3,99,99
0.0003427915095109889 -0.5088035673667448 0.007253680843859911,0.001070564313136728 -0.5044966372792434 0.007253680843859911,0.0008891451153107383 -0.4993524328122398 0.01055037233147874,0.00041615037514817376 -0.4972124296112464 0.012827951552759093,0.0003385715300982758 -0.4949139537207016 0.015274191318423249,0.0015393068742249178 -0.4929842884745649 0.017327910428089906,0.0017278517899246796 -0.4691885630957359 0.019161527073572923,0.0008557423160603041 -0.46628019986551356 0.016066191675001788,0.00019330863941819976 -0.46289839391623494 0.012466976983685513,0.0014527467535923014 -0.4608326603946111 0.010268442073378509,3.707883672723629e-05 -0.4593750486606728 0.008717123740596888,0.0002878000847050647 -0.452733447770923 0.007253680843859911,0.00011035536651061522 -0.4480261397063212 0.007253680843859911,0.0017818234858009282 -0.4411188730755378 0.007253680843859911,0.0017818234858009282 -0.4411188730755378 0.007253680843859911,0.0026269422966148444 -0.4332828467375853 0.007253680843859911,0.0005764985709049532 -0.4254700135325906 0.007253680843859911,0.0010799349499190857 -0.4224747272340561 0.007253680843859911,0.0010347707832185093 -0.4194536116714007 0.007253680843859911,0.0001781013849689784 -0.41239910580522465 0.009621828599530858,0.002265711094765665 -0.4080432151942433 0.01075368095189333,0.0019637375436702066 -0.40078924895074686 0.01075368095189333,0.0015388418659169662 -0.39755853158828197 0.01075368095189333,0.00041298684080970637 -0.39054410585060595 0.010133430914534175,0.0021119780709488657 -0.38725711555861375 0.008747346718262225,0.0010440676638472008 -0.3801960620022387 0.007253680843859911,0.00011197361388301576 -0.3723269250700113 0.007253680843859911,0.00011197361388301576 -0.3723269250700113 0.007253680843859911,0.0011940505209827716 -0.36396016980506696 0.007253680843859911,0.0003446604838842141 -0.35824921367603985 0.007253680843859911,0.0003446604838842141 -0.35824921367603985 0.007253680843859911,0.003433266708370609 -0.348261085612655 0.007253680843859911,0.000548301334029441 -0.3457012059367891 0.008271543855673264,0.0004111399234130551 -0.34305699728280953 0.009386570777359458,0.0012303796428230975 -0.33356898789233463 0.01075368095189333,0.00010396538589850258 -0.327211634739155 0.01075368095189333,0.00010396538589850258 -0.327211634739155 0.01075368095189333,0.00013892720510128386 -0.31818050685753835 0.009094556850473105,0.0007547787049857651 -0.3129533912525291 0.007253680843859911,0.0016920890925438477 -0.30815410875808 0.007253680843859911,0.00112334834068567 -0.30491899350972507 0.007253680843859911,0.0012921533567022373 -0.29760824673800584 0.007253680843859911,0.002550013140654556 -0.2939467929335045 0.007253680843859911,0.001153598223044015 -0.2910160391666762 0.007253680843859911,0.00239070327406667 -0.2858287591536201 0.007253680843859911,0.002166581460340359 -0.27864168905870923 0.007253680843859911,0.00025454486322594005 -0.270458540895831 0.010437440512760021,0.00025454486322594005 -0.270458540895831 0.010437440512760021,0.00040455541415651086 -0.26808062711631153 0.01296822505164096,0.0016350613595308822 -0.2655160731822571 0.015697648423224582,0.0005203726951004128 -0.2629518266101733 0.018426744673223895,0.0016304055743125447 -0.24139805581392276 0.020448793516764895,0.0005432119874496681 -0.23333473653730996 0.011867101475165207,0.0005432119874496681 -0.23333473653730996 0.011867101475165207,0.0016566932391029168 -0.22948580216243608 0.007770727716371205,0.00039571860380482144 -0.22576742592645432 0.007253680843859911,0.002977595741765754 -0.22341154260724846 0.007253680843859911,0.0014544981230294176 -0.21766912443941808 0.007253680843859911,0.004427072970895903 -0.21135140644393502 0.007253680843859911,0.0007892109077823802 -0.20564543220436804 0.007253680843859911,0.0015618039221849797 -0.1965503043026577 0.007253680843859911,0.0015618039221849797 -0.1965503043026577 0.007253680843859911,0.001420641984777761 -0.19269503788037576 0.007253680843859911,7.65520238196329e-05 -0.18372176844316207 0.009485762960751626,0.0007733420350744385 -0.17948307044360573 0.01075368095189333,0.0006604940092592151 -0.1743838733731458 0.01075368095189333,9.204589455845868e-05 -0.16757320044034055 0.01075368095189333,0.0015654052479340708 -0.16497677491332977 0.01075368095189333,0.0012340348623248833 -0.1602086401961465 0.00957027788686925,0.0013678620454488242 -0.15731487763227775 0.00835001527572687,0.001042461180969216 -0.1477673167311826 0.007253680843859911,0.001042461180969216 -0.1477673167311826 0.007253680843859911,0.0006629699674345751 -0.13896961596580487 0.007253680843859911,0.0030328919573532147 -0.13626897703969343 0.007253680843859911,5.8287647470962566e-05 -0.12920917108011695 0.007253680843859911,0.000629314842483783 -0.125946449213995 0.007253680843859911,0.0006683656556538253 -0.1205350927989512 0.007253680843859911,0.0004902689000187336 -0.11451903614307943 0.009191737494335038,0.0014721498319811787 -0.10849377967939543 0.01075368095189333,0.001477758740631898 -0.10520406963327203 0.01075368095189333,0.000841236242782482 -0.09855841812585968 0.01075368095189333,0.0009870221760230472 -0.0931152842679346 0.01075368095189333,0.00289543429287083 -0.08948592320234545 0.009223347685061205,0.0001777999214928347 -0.07785989690200922 0.007253680843859911,0.0001777999214928347 -0.07785989690200922 0.007253680843859911,0.00035192528983165694 -0.06929771724324847 0.007253680843859911,0.00035192528983165694 -0.06929771724324847 0.007253680843859911,0.0031942083222389304 -0.06358507877221674 0.007253680843859911,0.0017564877711485954 -0.05847179070723299 0.007253680843859911,0.0017206995878305791 -0.051628642675946426 0.007253680843859911,0.0010791026776293328 -0.04317237970476381 0.008613436414720798,0.0010791026776293328 -0.04317237970476381 0.008613436414720798,0.0018968186407637342 -0.04027876955552179 0.011693070289726378,0.0029182187622451288 -0.03639956818228434 0.01582165684452527,0.0010801816141796984 -0.03413623105199511 0.018230498857614862,0.0003638820845364798 -0.01242817756613936 0.020480839120793144,0.004306469838824983 -0.01021171720074803 0.01812188745373164,0.001090174565857523 -0.0030776783222218372 0.010529217100517487,0.001090174565857523 -0.0030776783222218372 0.010529217100517487,0.001090174565857523 -0.0030776783222218372 0.010529217100517487,
0.0003427915095109889 -0.5088035673667448 0.007253680843859911,0.001070564313136728 -0.5044966372792434 0.007253680843859911,0.001453507465014044 -0.5015353925527424 0.008227074990824113,0.005102607081727326 -0.49655222341252786 0.013530600931630991,0.005102607081727326 -0.49655222341252786 0.013530600931630991,0.0015393068742249178 -0.4929842884745649 0.017327910428089906,0.0017278517899246796 -0.4691885630957359 0.019161527073572923,0.004330408631176501 -0.46496432087821205 0.01466571777019356,0.003452294673741556 -0.46333747819432824 0.012934289008131043,0.0014527467535923014 -0.4608326603946111 0.010268442073378509,0.002509685985177406 -0.4588669350521976 0.0081763446444835,0.0032151029673526408 -0.4541722038146271 0.007253680843859911,0.0026747266704123243 -0.4483779800815963 0.007253680843859911,0.0017818234858009282 -0.4411188730755378 0.007253680843859911,0.004817485715151603 -0.43883308588342174 0.007253680843859911,0.0026269422966148444 -0.4332828467375853 0.007253680843859911,0.0032285588355311 -0.42586009528560176 0.007253680843859911,0.003512738612854554 -0.4231002302916852 0.007253680843859911,0.003247231828678856 -0.4161307186713652 0.008048258071806001,0.0026996967748943654 -0.41335618106809857 0.009218242943543321,0.0028742933998374995 -0.4053871407189037 0.01075368095189333,0.0019637375436702066 -0.40078924895074686 0.01075368095189333,0.0015388418659169662 -0.39755853158828197 0.01075368095189333,0.003308712262139597 -0.3922378902123557 0.01075368095189333,0.0021119780709488657 -0.38725711555861375 0.008747346718262225,0.003832823936253251 -0.380569241642582 0.007253680843859911,0.004458954781037633 -0.3751184922127651 0.007253680843859911,0.00543435473048128 -0.3686958596861682 0.007253680843859911,0.0011940505209827716 -0.36396016980506696 0.007253680843859911,0.003984135914486472 -0.358986169021738 0.007253680843859911,0.003984135914486472 -0.358986169021738 0.007253680843859911,0.003433266708370609 -0.348261085612655 0.007253680843859911,0.0051846226431776325 -0.34638935852997527 0.00798135924165804,0.004648836547958222 -0.3390771663175588 0.01075368095189333,0.004529817687955041 -0.3356684901359053 0.01075368095189333,0.00010396538589850258 -0.327211634739155 0.01075368095189333,0.004680892750198324 -0.3241799622818147 0.01075368095189333,0.004934526641891358 -0.3211091434491087 0.010329523175283201,0.00416769942233212 -0.31559367097660795 0.008003723248941637,0.0016920890925438477 -0.30815410875808 0.007253680843859911,0.00112334834068567 -0.30491899350972507 0.007253680843859911,0.003784174359478062 -0.299210575221359 0.007253680843859911,0.002550013140654556 -0.2939467929335045 0.007253680843859911,0.003958952015565595 -0.2901036681572866 0.007253680843859911,0.004394995384259541 -0.282236006031632 0.007253680843859911,0.002166581460340359 -0.27864168905870923 0.007253680843859911,0.003169230724120089 -0.2726542093512714 0.00810061744230365,0.005690771719019556 -0.26896279321157307 0.01202934647082715,0.00040455541415651086 -0.26808062711631153 0.01296822505164096,0.0016350613595308822 -0.2655160731822571 0.015697648423224582,0.0031291908645685045 -0.2610367931930565 0.020464891306302763,0.007573900362231221 -0.23722553995499357 0.01600803594390305,0.005730807079019225 -0.23537486795956294 0.014038388384384603,0.0046945119725632966 -0.23264542954892783 0.011133480481937848,0.0016566932391029168 -0.22948580216243608 0.007770727716371205,0.00039571860380482144 -0.22576742592645432 0.007253680843859911,0.002977595741765754 -0.22341154260724846 0.007253680843859911,0.0038738288409039642 -0.21613851693320194 0.007253680843859911,0.004427072970895903 -0.21135140644393502 0.007253680843859911,0.0027903534873293073 -0.20745939046422734 0.007253680843859911,0.003911100474082561 -0.19824346190919595 0.007253680843859911,0.004388844023493278 -0.1944216655039676 0.007253680843859911,0.003265087038459482 -0.19043656000933495 0.007253680843859911,0.0022262206198202373 -0.1854297493542546 0.008765529285613914,0.003636971558381577 -0.17801227938762007 0.01075368095189333,0.004894169100057094 -0.17314013334623027 0.01075368095189333,0.001541204876459086 -0.17157663759192046 0.01075368095189333,0.0015654052479340708 -0.16497677491332977 0.01075368095189333,0.0038871309549095927 -0.159797786262921 0.009397026045264942,0.003713660534832886 -0.1555974606542783 0.007625802532027519,0.0039597126427678144 -0.148759381289078 0.007253680843859911,0.005765099303552308 -0.1437552349586742 0.007253680843859911,0.005319907448881751 -0.13914356532617966 0.007253680843859911,0.0030328919573532147 -0.13626897703969343 0.007253680843859911,0.005204863073909488 -0.12685153664771986 0.007253680843859911,0.003055144932755792 -0.12447442746033072 0.007253680843859911,0.005714216479151875 -0.11810519210466455 0.007679504170192936,0.005092332039497477 -0.11540244578327319 0.008819215632185217,0.0014721498319811787 -0.10849377967939543 0.01075368095189333,0.004660167348961149 -0.10288955525589898 0.01075368095189333,0.000841236242782482 -0.09855841812585968 0.01075368095189333,0.0009870221760230472 -0.0931152842679346 0.01075368095189333,0.00289543429287083 -0.08948592320234545 0.009223347685061205,0.005204849768642439 -0.08472185744518898 0.007253680843859911,0.004337531104553608 -0.07838520297251914 0.007253680843859911,0.005700607014585151 -0.07400177307241812 0.007253680843859911,0.002455599385795067 -0.0676075189029603 0.007253680843859911,0.003735155198781937 -0.060941190892520966 0.007253680843859911,0.0017564877711485954 -0.05847179070723299 0.007253680843859911,0.0017206995878305791 -0.051628642675946426 0.007253680843859911,0.004160808070487471 -0.04646424764856082 0.007253680843859911,0.003515127590159835 -0.04351602497789618 0.008247698955443077,0.0018968186407637342 -0.04027876955552179 0.011693070289726378,0.0035873706263511284 -0.03822138291864628 0.013882721712730034,0.0029182187622451288 -0.03639956818228434 0.01582165684452527,0.004306469838824983 -0.01021171720074803 0.01812188745373164,0.004306469838824983 -0.01021171720074803 0.01812188745373164,0.00678285941075705 -0.006775518480254007 0.014464783168614926,0.001090174565857523 -0.0030776783222218372 0.010529217100517487,0.001090174565857523 -0.0030776783222218372 0.010529217100517487,
0.007667481352447148 -0.505968202418347 0.007253680843859911,0.006566415938676019 -0.5027930409226832 0.007253680843859911,0.006566415938676019 -0.5027930409226832 0.007253680843859911,0.005102607081727326 -0.49655222341252786 0.013530600931630991,0.005102607081727326 -0.49655222341252786 0.013530600931630991,0.005680567009411933 -0.49237317764619365 0.01797830820504262,0.007167263470938196 -0.4683760764524268 0.018296807480859337,0.0077133224709436225 -0.4655180931170969 0.01525509078796315,0.0073135064154130226 -0.462749398561093 0.012308403050346941,0.00679866991550536 -0.46085254045255114 0.010289600175787396,0.009789883614268247 -0.4577692798409753 0.007253680843859911,0.005568141928673885 -0.4519908120927244 0.007253680843859911,0.007836501442564607 -0.44661398011871384 0.007253680843859911,0.006322851729010545 -0.4410178927644181 0.007253680843859911,0.007370397948551492 -0.43858739959931287 0.007253680843859911,0.00815093055290372 -0.4303867235655352 0.007253680843859911,0.00815093055290372 -0.4303867235655352 0.007253680843859911,0.007823005259950744 -0.4199561835615127 0.007253680843859911,0.00572608616911362 -0.4173864341450068 0.007518739889879972,0.006398318230441414 -0.41295333666834305 0.009388116962487286,0.005790587765506675 -0.4071610560889707 0.01075368095189333,0.005370967279065339 -0.3998123022646185 0.01075368095189333,0.00748109182756067 -0.39648145018176495 0.01075368095189333,0.007426236079222415 -0.3936790463915265 0.01075368095189333,0.00538978653133211 -0.38669314284057255 0.008509526219214854,0.003832823936253251 -0.380569241642582 0.007253680843859911,0.004458954781037633 -0.3751184922127651 0.007253680843859911,0.00543435473048128 -0.3686958596861682 0.007253680843859911,0.007875290736414665 -0.36589711583827683 0.007253680843859911,0.003984135914486472 -0.358986169021738 0.007253680843859911,0.007557742170299772 -0.35609077945265427 0.007253680843859911,0.006570924139430557 -0.3504901462867174 0.007253680843859911,0.005647701110424389 -0.34390487394669583 0.009029032689327008,0.004648836547958222 -0.3390771663175588 0.01075368095189333,0.007148455410690042 -0.3353132384952851 0.01075368095189333,0.00909851118572905 -0.3331193789470763 0.01075368095189333,0.00682798401587764 -0.3226823806226812 0.01075368095189333,0.004934526641891358 -0.3211091434491087 0.010329523175283201,0.0075830114614410075 -0.3151983054380087 0.00783700296429931,0.004840776422350868 -0.3076845517239527 0.007253680843859911,0.00934879588400836 -0.3051810162573981 0.007253680843859911,0.004664559014985644 -0.2967340400822936 0.007253680843859911,0.006386625865179891 -0.29180992202402495 0.007253680843859911,0.0062944685267600844 -0.28832983699138665 0.007253680843859911,0.008233362561387207 -0.2829443867507845 0.007253680843859911,0.009218455120389352 -0.27866436053730326 0.007253680843859911,0.007693849191346441 -0.27505329768434666 0.007253680843859911,0.005690771719019556 -0.26896279321157307 0.01202934647082715,0.005690771719019556 -0.26896279321157307 0.01202934647082715,0.0059919001448361766 -0.2637933064227 0.0175311680052787,0.0059919001448361766 -0.2637933064227 0.0175311680052787,0.007573900362231221 -0.23722553995499357 0.01600803594390305,0.005730807079019225 -0.23537486795956294 0.014038388384384603,0.0067159251449635075 -0.2336573266701213 0.01221043020623444,0.0069417181866089665 -0.2316295014899756 0.010052240679908026,0.0065803970644829615 -0.2292620393036323 0.007532579643756539,0.005956315118751998 -0.22121023107807433 0.007253680843859911,0.0058764552454617465 -0.21389779985251958 0.007253680843859911,0.004427072970895903 -0.21135140644393502 0.007253680843859911,0.005708869384559458 -0.20730942507593966 0.007253680843859911,0.0073257383079435735 -0.20237191569603757 0.007253680843859911,0.008240377443097408 -0.19525146345371222 0.007253680843859911,0.007836038263563695 -0.19274193719485497 0.007253680843859911,0.006516592234733766 -0.18634421567318094 0.008379910551006014,0.005666481587323873 -0.1816250916189946 0.010369904724186347,0.007473659752866116 -0.17403396212375546 0.01075368095189333,0.00814611046807182 -0.1670630149924947 0.01075368095189333,0.00814611046807182 -0.1670630149924947 0.01075368095189333,0.008385071449716683 -0.15852271153340144 0.008859343362424159,0.007280858149451674 -0.1541478854121742 0.007253680843859911,0.009252412447525489 -0.1496293302025714 0.007253680843859911,0.005765099303552308 -0.1437552349586742 0.007253680843859911,0.005319907448881751 -0.13914356532617966 0.007253680843859911,0.0068735081472093605 -0.13436182107408123 0.007253680843859911,0.006594889147381504 -0.13042331479502803 0.007253680843859911,0.005227612599391026 -0.12187257488637272 0.007253680843859911,0.005714216479151875 -0.11810519210466455 0.007679504170192936,0.005092332039497477 -0.11540244578327319 0.008819215632185217,0.00591300938303208 -0.10724266955646738 0.01075368095189333,0.0071942302084587045 -0.10302231355257395 0.01075368095189333,0.008506039221283105 -0.09888612699359317 0.01075368095189333,0.005858158795174794 -0.09496714621916574 0.01075368095189333,0.008822991740170845 -0.08694896369468978 0.008153546273585421,0.005204849768642439 -0.08472185744518898 0.007253680843859911,0.004337531104553608 -0.07838520297251914 0.007253680843859911,0.00825703963454042 -0.0725697663735379 0.007253680843859911,0.01035207157201801 -0.06520928854337174 0.007253680843859911,0.007500651638255299 -0.05920107005418465 0.007253680843859911,0.006868132622533671 -0.05632855004551508 0.007253680843859911,0.007601407802475782 -0.05035149009981862 0.007253680843859911,0.006561433776555603 -0.04438943562161262 0.007318138694575118,0.008264474206316376 -0.04282836268938059 0.008979569514727377,0.007539451359941455 -0.039923966545001646 0.012070682792377442,0.006699658138128886 -0.038237884533582206 0.013865159245871016,0.008300068845395827 -0.03560227522588042 0.01667020598217881,0.007722968401400959 -0.009423985043888706 0.017283513750490087,0.00678285941075705 -0.006775518480254007 0.014464783168614926,0.00678285941075705 -0.006775518480254007 0.014464783168614926,0.0070834440191222085 -0.0027431763967192976 0.01017321079103395,0.0070834440191222085 -0.0027431763967192976 0.01017321079103395,
0.011641448782550126 -0.5089071441114227 0.007253680843859911,0.010938066345678284 -0.5062204257228837 0.007253680843859911,0.010426609849926695 -0.49890485758401965 0.011026721170247198,0.010426609849926695 -0.49890485758401965 0.011026721170247198,0.011539646542630635 -0.49421524963133256 0.016017813531246063,0.008609878888651171 -0.4932159884028836 0.01708131502951017,0.010523649330546342 -0.4681494674236074 0.018055630264323413,0.011888078530752674 -0.4654704126023827 0.015204344999581803,0.011402024637161829 -0.4637540491917049 0.013377640423387207,0.01216206773400235 -0.46116714813450355 0.010624433282082466,0.009789883614268247 -0.4577692798409753 0.007253680843859911,0.0071753035430489895 -0.45444624143009027 0.007253680843859911,0.010163028744360003 -0.4475991939071137 0.007253680843859911,0.011856077926382767 -0.43972714114939765 0.007253680843859911,0.009558491529684443 -0.4359176168234748 0.007253680843859911,0.010081731828570058 -0.4329801535476259 0.007253680843859911,0.011524093589862557 -0.4299503442390094 0.007253680843859911,0.010929625659699536 -0.41975628948167976 0.007253680843859911,0.00951029554559813 -0.4174400074857825 0.007496148738777093,0.009952659613511527 -0.4124805473175517 0.009587485818506075,0.008903837384605874 -0.4065434008532021 0.01075368095189333,0.01344577493510433 -0.40136210518793974 0.01075368095189333,0.010002464013833109 -0.3977355157660468 0.01075368095189333,0.010188663994280804 -0.38976806335116404 0.009806183144216045,0.010996369341279193 -0.3846943689404962 0.007666667351768197,0.010604968806419224 -0.3775846045970041 0.007253680843859911,0.009586162514651133 -0.3741546040564837 0.007253680843859911,0.011710526826354041 -0.3705371990999752 0.007253680843859911,0.010708778976946325 -0.3661110374822589 0.007253680843859911,0.01027626249520942 -0.3602106123343256 0.007253680843859911,0.012081557025006035 -0.35662984842384265 0.007253680843859911,0.009497744010773992 -0.35156871764513686 0.007253680843859911,0.008106758640158631 -0.3430045909984549 0.009408669796600244,0.010392954342554663 -0.33887237571264495 0.01075368095189333,0.011616871536871201 -0.33479971657636465 0.01075368095189333,0.01007253910209013 -0.32560309826383876 0.01075368095189333,0.01007253910209013 -0.32560309826383876 0.01075368095189333,0.010498979707210645 -0.32136475394359826 0.010437310653549116,0.009440283022372976 -0.31243313082806273 0.007253680843859911,0.01324818588607513 -0.3072399235085818 0.007253680843859911,0.010006195801959028 -0.30227796419761854 0.007253680843859911,0.010491562782274385 -0.2982745782390616 0.007253680843859911,0.011070565682021454 -0.2944383805019272 0.007253680843859911,0.010367294259284498 -0.29143486628819293 0.007253680843859911,0.008233362561387207 -0.2829443867507845 0.007253680843859911,0.009218455120389352 -0.27866436053730326 0.007253680843859911,0.010937634656711992 -0.27337152508706763 0.007337187081924459,0.0092989367898739 -0.27059606514609486 0.01029107513598032,0.01080272233418636 -0.26634834694095205 0.01481186964572531,0.01080272233418636 -0.26634834694095205 0.01481186964572531,0.00722736091874548 -0.2613282366113894 0.020154711642335135,0.010032075252506973 -0.2379392055298518 0.01676758148266003,0.009113676493851787 -0.23521565982712922 0.013868945117140152,0.009716659736801492 -0.23277155664180152 0.011267716003565239,0.009627333269808781 -0.22910294200520878 0.007363254335792971,0.009627333269808781 -0.22910294200520878 0.007363254335792971,0.011304437623563212 -0.21953552916788255 0.007253680843859911,0.011304437623563212 -0.21953552916788255 0.007253680843859911,0.010040591023270594 -0.21062092018414483 0.007253680843859911,0.011222738658091463 -0.20673552757181435 0.007253680843859911,0.009887537883866346 -0.20292897175760935 0.007253680843859911,0.010692757192238809 -0.19689333617331337 0.007253680843859911,0.007836038263563695 -0.19274193719485497 0.007253680843859911,0.009850931363800712 -0.18551491120940786 0.008729617622011462,0.010854413906845141 -0.18204443532736006 0.010193072853138831,0.009289763062505093 -0.17717216748571177 0.01075368095189333,0.010314230325918492 -0.171346586615728 0.01075368095189333,0.009152867384643517 -0.16307619703193124 0.01075368095189333,0.010473622447497548 -0.1601912122535381 0.009562928746680736,0.007280858149451674 -0.1541478854121742 0.007253680843859911,0.009252412447525489 -0.1496293302025714 0.007253680843859911,0.00826618014863495 -0.14274465440569836 0.007253680843859911,0.00973285503236873 -0.13602883524462506 0.007253680843859911,0.00973285503236873 -0.13602883524462506 0.007253680843859911,0.009976777560725616 -0.1283215994525298 0.007253680843859911,0.012501482818710937 -0.12373160985300821 0.007253680843859911,0.011469985565333664 -0.1180950446539687 0.007683783212505025,0.010406168125167385 -0.115998462782479 0.0085678833483668,0.008916971785184368 -0.1073236052752867 0.01075368095189333,0.011734787269750609 -0.10246119758909422 0.01075368095189333,0.009322476990354581 -0.09636629634303767 0.01075368095189333,0.01057074952092335 -0.09306692936963806 0.010733409410805179,0.008822991740170845 -0.08694896369468978 0.008153546273585421,0.010987644557292953 -0.08369654502272622 0.007253680843859911,0.009819066461383325 -0.07832633424192262 0.007253680843859911,0.01149620121604124 -0.07137621690767786 0.007253680843859911,0.01035207157201801 -0.06520928854337174 0.007253680843859911,0.010567183628347285 -0.06196739447281933 0.007253680843859911,0.01065381724494808 -0.057701811342904245 0.007253680843859911,0.007601407802475782 -0.05035149009981862 0.007253680843859911,0.010733240883982968 -0.04859868441766171 0.007253680843859911,0.008264474206316376 -0.04282836268938059 0.008979569514727377,0.010476122363027227 -0.03984575066024745 0.012153927001455029,0.012011781556291281 -0.03608640688451888 0.016154950581828424,0.010608573836988015 -0.03436065608959211 0.017991646036213144,0.007722968401400959 -0.009423985043888706 0.017283513750490087,0.00976246830916174 -0.00743791292551924 0.01516976147786379,0.012372724257278145 -0.005898056257352334 0.013530910853180155,0.011159633273319956 -0.001698714587926425 0.009061602858176095,0.011159633273319956 -0.001698714587926425 0.009061602858176095,
